date	open	high	low	close	price	total_volume	market_cap	price_change_pct	market_cap_rank	circulating_supply	month	year	quarter	day_of_week	rolling_7d_avg	rolling_30d_avg	volatility_7d	volume_usd
4/5/2024	3137.54	3228.74	3054.28	3129.31	3129.31	9142543367	3.75518E+11	-1.8069	2	120093778	April	2024	Q2	Friday	3155.69	3120.65	48.0133	9142543367
4/6/2024	3102.4	3236.35	3051.22	3131.58	3131.58	15604647312	3.7579E+11	0.0725	2	119953742	April	2024	Q2	Saturday	3149.41	3121.97	47.8594	15604647312
4/7/2024	3289.6	3338.17	3166.66	3240.52	3240.52	5940344324	3.88863E+11	3.3618	2	119810077	April	2024	Q2	Sunday	3165.5	3125.42	57.4006	5940344324
4/8/2024	3260.73	3346.27	3172.72	3222.39	3222.39	17590077385	3.86687E+11	-0.5627	2	120135599	April	2024	Q2	Monday	3177	3125.76	59.8955	17590077385
4/9/2024	3245.73	3243.47	3145.38	3225.29	3225.29	5057298840	3.87035E+11	0.0898	2	119804567	April	2024	Q2	Tuesday	3175.2	3133.68	57.9279	5057298840
4/10/2024	3314.45	3307.35	3173.46	3268.61	3268.61	8702358038	3.92233E+11	1.3254	2	120081480	April	2024	Q2	Wednesday	3200.51	3134	53.7999	8702358038
4/11/2024	3216.51	3186.62	3057.19	3169.94	3169.94	16113560842	3.80392E+11	-3.1129	2	120188103	April	2024	Q2	Thursday	3198.23	3141.88	54.8487	16113560842
4/12/2024	3253.91	3316.28	3139.01	3227.01	3227.01	9744052246	3.87241E+11	1.7687	2	119975065	April	2024	Q2	Friday	3212.19	3146.82	46.1232	9744052246
4/13/2024	3194.44	3266.78	3052.23	3151.95	3151.95	6528385821	3.78234E+11	-2.3814	2	119893989	April	2024	Q2	Saturday	3215.1	3147.23	40.488	6528385821
4/14/2024	3232.47	3250.51	3173.14	3207.14	3207.14	10403508782	3.84857E+11	1.7209	2	120081948	April	2024	Q2	Sunday	3210.33	3150.24	38.9311	10403508782
4/15/2024	3198.23	3294.26	3108.18	3175.35	3175.35	9055899296	3.81042E+11	-1.0012	2	120126851	April	2024	Q2	Monday	3203.61	3154.55	40.53	9055899296
4/16/2024	3213.37	3220.93	3181.16	3198.19	3198.19	17640678532	3.83783E+11	0.7143	2	120018572	April	2024	Q2	Tuesday	3199.74	3158.46	39.3927	17640678532
4/17/2024	3275.62	3365.11	3198.63	3242.84	3242.84	9700218764	3.89141E+11	1.3767	2	120186814	April	2024	Q2	Wednesday	3196.06	3164.55	32.4819	9700218764
4/18/2024	3091.87	3188.93	3039.3	3134.68	3134.68	16833987077	3.76161E+11	-3.4505	2	119820667	April	2024	Q2	Thursday	3191.02	3167.24	39.2387	16833987077
4/19/2024	3423.93	3401.39	3238.62	3372.55	3372.55	18378082172	4.04706E+11	7.0533	2	120001918	April	2024	Q2	Friday	3211.81	3173.96	79.4451	18378082172
4/20/2024	3176.38	3198.7	3103.31	3129.82	3129.82	11507261294	3.75579E+11	-7.7553	2	120087382	April	2024	Q2	Saturday	3208.65	3173.83	82.6019	11507261294
4/21/2024	3059.71	3162.05	3059.02	3118.43	3118.43	18649147158	3.74212E+11	-0.3653	2	120145056	April	2024	Q2	Sunday	3195.98	3176.05	89.3981	18649147158
4/22/2024	3356.78	3363.2	3204.24	3313.59	3313.59	10659770809	3.97631E+11	5.8897	2	119871702	April	2024	Q2	Monday	3215.73	3180.46	98.8506	10659770809
4/23/2024	3240.94	3341.6	3249.83	3289.77	3289.77	19461176247	3.94773E+11	-0.7241	2	120120001	April	2024	Q2	Tuesday	3228.81	3185.58	102.1478	19461176247
4/24/2024	3260.33	3390.63	3201.81	3281.98	3281.98	6339342868	3.93837E+11	-0.2375	2	120021083	April	2024	Q2	Wednesday	3234.4	3189.02	104.0963	6339342868
4/25/2024	3320.06	3366.52	3187.23	3288.04	3288.04	15305288998	3.94564E+11	0.1843	2	119958621	April	2024	Q2	Thursday	3256.31	3193.07	95.384	15305288998
4/26/2024	3198.62	3294.17	3156.5	3242.62	3242.62	12407210607	3.89115E+11	-1.4005	2	119852686	April	2024	Q2	Friday	3237.75	3199.41	80.4705	12407210607
4/27/2024	3218.18	3261.54	3140.97	3177.77	3177.77	10814732082	3.81332E+11	-2.0409	2	120146118	April	2024	Q2	Saturday	3244.6	3202.79	71.2663	10814732082
4/28/2024	3305	3359.73	3204.79	3261.66	3261.66	14490678181	3.914E+11	2.5722	2	119862909	April	2024	Q2	Sunday	3265.06	3205.39	44.5623	14490678181
4/29/2024	3208.55	3254.23	3103.56	3207.59	3207.59	15557856375	3.84911E+11	-1.6859	2	119923915	April	2024	Q2	Monday	3249.92	3206.45	43.3158	15557856375
4/30/2024	3279.97	3411.2	3264.4	3346.04	3346.04	5065449045	4.01524E+11	4.1377	2	119916018	April	2024	Q2	Tuesday	3257.96	3213.73	55.4623	5065449045
5/1/2024	3234.84	3292.86	3245.72	3262.63	3262.63	7504296331	3.91516E+11	-2.5563	2	120148566	May	2024	Q2	Wednesday	3255.19	3217.75	54.54	7504296331
5/2/2024	3229.87	3251.29	3113.13	3214.83	3214.83	15695690760	3.8578E+11	-1.487	2	120069081	May	2024	Q2	Thursday	3244.73	3216.98	54.2098	15695690760
5/3/2024	3324.51	3355.8	3241.39	3261.73	3261.73	14995781204	3.91408E+11	1.4379	2	120118673	May	2024	Q2	Friday	3247.46	3222.66	54.5656	14995781204
5/4/2024	3344.69	3364.91	3223.67	3327.14	3327.14	19490712577	3.99257E+11	1.9661	2	119900187	May	2024	Q2	Saturday	3268.8	3227.37	51.9102	19490712577
5/5/2024	3224.5	3331.9	3216.42	3255.78	3255.78	16415566854	3.90693E+11	-2.1921	2	120049950	May	2024	Q2	Sunday	3267.96	3231.58	52.0923	16415566854
5/6/2024	3259.33	3338.62	3117.03	3241.95	3241.95	19261590616	3.89034E+11	-0.4264	2	120028698	May	2024	Q2	Monday	3272.87	3235.26	46.806	19261590616
5/7/2024	3339.51	3363.32	3274.56	3334.17	3334.17	15538107523	4.00101E+11	2.7659	2	120133132	May	2024	Q2	Tuesday	3271.18	3238.38	43.834	15538107523
5/8/2024	3378.71	3424.36	3286.37	3341.31	3341.31	9470783130	4.00957E+11	0.2136	2	120162435	May	2024	Q2	Wednesday	3282.42	3242.35	50.8101	9470783130
5/9/2024	3236.58	3334.24	3254.7	3288.27	3288.27	6580473834	3.94593E+11	-1.6128	2	119804863	May	2024	Q2	Thursday	3292.91	3244.45	41.2026	6580473834
5/10/2024	3332.78	3426	3246.57	3298.35	3298.35	16727357950	3.95801E+11	0.3054	2	120069608	May	2024	Q2	Friday	3298.14	3245.44	38.8415	16727357950
5/11/2024	3367.42	3435.58	3241.91	3361.87	3361.87	14662238322	4.03424E+11	1.8896	2	119820734	May	2024	Q2	Saturday	3303.1	3251.83	44.9078	14662238322
5/12/2024	3294.72	3342.24	3105.83	3234.81	3234.81	5722790186	3.88177E+11	-3.9278	2	120019543	May	2024	Q2	Sunday	3300.1	3252.1	49.0948	5722790186
5/13/2024	3224.96	3324.22	3187.42	3245.49	3245.49	10400756989	3.89458E+11	0.3289	2	119915053	May	2024	Q2	Monday	3300.61	3255.21	48.4093	10400756989
5/14/2024	3325.65	3329.67	3239.62	3308.1	3308.1	19351997232	3.96972E+11	1.8928	2	119922711	May	2024	Q2	Tuesday	3296.89	3258.58	46.3565	19351997232
5/15/2024	3414.06	3447.21	3254.47	3356.06	3356.06	12506017186	4.02727E+11	1.429	2	119941183	May	2024	Q2	Wednesday	3298.99	3264.6	48.9737	12506017186
5/16/2024	3351.48	3536.06	3282.97	3405.63	3405.63	11490937040	4.08676E+11	1.4555	2	120048517	May	2024	Q2	Thursday	3315.76	3271.52	62.8217	11490937040
5/17/2024	3567.79	3597.83	3416.15	3506.47	3506.47	11865494077	4.20776E+11	2.8757	2	119933620	May	2024	Q2	Friday	3345.49	3280.3	94.4806	11865494077
5/18/2024	3490.83	3581.45	3399.98	3464.79	3464.79	8133240860	4.15774E+11	-1.203	2	120093080	May	2024	Q2	Saturday	3360.19	3291.31	104.8892	8133240860
5/19/2024	3332.54	3513.07	3325.24	3391.17	3391.17	10530607563	4.0694E+11	-2.171	2	119961811	May	2024	Q2	Sunday	3382.53	3291.93	89.2156	10530607563
5/20/2024	3383.12	3454.55	3310.19	3410.27	3410.27	10547198840	4.09233E+11	0.5603	2	119827341	May	2024	Q2	Monday	3406.07	3301.28	65.6597	10547198840
5/21/2024	3367.28	3380.95	3322.4	3339.47	3339.47	5785325303	4.00736E+11	-2.1202	2	120113504	May	2024	Q2	Tuesday	3410.55	3308.64	58.5435	5785325303
5/22/2024	3366.82	3516.5	3334.68	3426.11	3426.11	16513514428	4.11133E+11	2.5288	2	119914303	May	2024	Q2	Wednesday	3420.56	3312.4	53.4412	16513514428
5/23/2024	3423.67	3478.6	3352.93	3412.45	3412.45	11247566479	4.09494E+11	-0.4002	2	119973107	May	2024	Q2	Thursday	3421.53	3316.48	53.1852	11247566479
5/24/2024	3447.96	3588.68	3355.56	3469.35	3469.35	17332698302	4.16322E+11	1.64	2	120074178	May	2024	Q2	Friday	3416.23	3322.73	44.436	17332698302
5/25/2024	3401.74	3508.93	3357.42	3385.37	3385.37	17755220017	4.06244E+11	-2.4807	2	119932982	May	2024	Q2	Saturday	3404.88	3325.98	39.8759	17755220017
5/26/2024	3437.51	3561.94	3411.55	3501.13	3501.13	8179910820	4.20136E+11	3.3065	2	119822634	May	2024	Q2	Sunday	3420.59	3334.59	53.054	8179910820
5/27/2024	3643.62	3637.98	3511.87	3590.26	3590.26	14860302233	4.30831E+11	2.4826	2	119949568	May	2024	Q2	Monday	3446.31	3348.34	82.6042	14860302233
5/28/2024	3532.68	3579.06	3371.74	3467.02	3467.02	12084227062	4.16042E+11	-3.5548	2	120177779	May	2024	Q2	Tuesday	3464.53	3355.19	67.8623	12084227062
5/29/2024	3581.88	3567.34	3490.38	3515.94	3515.94	18202351069	4.21913E+11	1.3915	2	120056694	May	2024	Q2	Wednesday	3477.36	3365.47	67.8803	18202351069
5/30/2024	3582.53	3666.97	3457.37	3547.11	3547.11	8236110188	4.25653E+11	0.8787	2	120068592	May	2024	Q2	Thursday	3496.6	3372.17	65.4569	8236110188
5/31/2024	3416.59	3536.67	3382.41	3467.9	3467.9	15167198005	4.16148E+11	-2.2841	2	120052913	May	2024	Q2	Friday	3496.39	3379.01	65.5597	15167198005
date	open	high	low	close	price	total_volume	market_cap	price_change_pct	market_cap_rank	circulating_supply	month	year	quarter	day_of_week	rolling_7d_avg	rolling_30d_avg	volatility_7d	volume_usd
6/1/2023	1839.62	1897.76	1787.55	1839.74	1839.74	6620386312	2.20768E+11	0	2	120043101	June	2023	Q2	Thursday				6620386312
6/2/2023	1791.21	1807.57	1782.04	1797.04	1797.04	10082909740	2.15645E+11	-2.3761	2	119918121	June	2023	Q2	Friday				10082909740
6/3/2023	1899.01	1878.8	1817.88	1868.01	1868.01	17038785194	2.24161E+11	3.7993	2	119854640	June	2023	Q2	Saturday				17038785194
6/4/2023	1935.41	1977.9	1905.62	1946.13	1946.13	13580729651	2.33535E+11	4.0139	2	120060656	June	2023	Q2	Sunday				13580729651
6/5/2023	1819.47	1853.71	1767.32	1813.63	1813.63	12690015889	2.17635E+11	-7.3058	2	120095439	June	2023	Q2	Monday				12690015889
6/6/2023	1831.32	1879.91	1801.87	1821.69	1821.69	9402332348	2.18602E+11	0.4425	2	119926251	June	2023	Q2	Tuesday				9402332348
6/7/2023	1936.33	2031.89	1913.99	1974.79	1974.79	18976305791	2.36975E+11	7.753	2	120057933	June	2023	Q2	Wednesday	1865.86		68.8126	18976305791
6/8/2023	1930.41	1957.39	1850.36	1917.86	1917.86	10955225619	2.30144E+11	-2.9683	2	119958052	June	2023	Q2	Thursday	1877.02		70.1911	10955225619
6/9/2023	1803.37	1853.53	1803.9	1826.9	1826.9	6306391502	2.19228E+11	-4.9793	2	120085283	June	2023	Q2	Friday	1881.29		65.254	6306391502
6/10/2023	1951.15	1992.25	1899.82	1915.81	1915.81	14255997742	2.29898E+11	4.6412	2	119879686	June	2023	Q2	Saturday	1888.12		66.1282	14255997742
6/11/2023	1817.35	1879.97	1832.51	1843.25	1843.25	6707575902	2.21191E+11	-3.9365	2	120156086	June	2023	Q2	Sunday	1873.42		62.4138	6707575902
6/12/2023	1844.63	1889.44	1800.1	1850.95	1850.95	10178347142	2.22114E+11	0.4156	2	119914964	June	2023	Q2	Monday	1878.75		57.885	10178347142
6/13/2023	1883.63	1935.94	1865.12	1915.4	1915.4	12611179081	2.29848E+11	3.3648	2	119947114	June	2023	Q2	Tuesday	1892.14		53.1303	12611179081
6/14/2023	1785.56	1808.22	1708.51	1750.76	1750.76	18113337870	2.10092E+11	-9.4035	2	119823237	June	2023	Q2	Wednesday	1860.13		61.8102	18113337870
6/15/2023	1773.72	1825.5	1750.3	1773.57	1773.57	12403198705	2.12828E+11	1.2858	2	119844605	June	2023	Q2	Thursday	1839.52		63.3897	12403198705
6/16/2023	1881.41	1898.11	1839.24	1874.26	1874.26	15533881490	2.24911E+11	5.3723	2	120006345	June	2023	Q2	Friday	1846.29		64.3385	15533881490
6/17/2023	1813.87	1860.39	1798.2	1845.84	1845.84	19892252585	2.215E+11	-1.5398	2	119907037	June	2023	Q2	Saturday	1836.29		56.7213	19892252585
6/18/2023	1979.15	2016.03	1915.69	1959.56	1959.56	6972336798	2.35147E+11	5.8036	2	120134192	June	2023	Q2	Sunday	1852.91		73.6188	6972336798
6/19/2023	1847.58	1921.44	1795.3	1869.27	1869.27	9120972883	2.24313E+11	-4.8301	2	119805877	June	2023	Q2	Monday	1855.52		73.8629	9120972883
6/20/2023	1865.6	1863.1	1818.41	1836.36	1836.36	10918641134	2.20363E+11	-1.7925	2	119951638	June	2023	Q2	Tuesday	1844.23		69.0698	10918641134
6/21/2023	2049.48	2153.34	2013.12	2073.95	2073.95	11327422678	2.48873E+11	11.4559	2	119934938	June	2023	Q2	Wednesday	1890.4		98.0951	11327422678
6/22/2023	1921.83	1965.93	1908.64	1945.91	1945.91	11165316129	2.33509E+11	-6.5798	2	119807731	June	2023	Q2	Thursday	1915.02		84.5818	11165316129
6/23/2023	1939.93	2016.37	1937.07	1976.57	1976.57	18614165038	2.37189E+11	1.5514	2	119849747	June	2023	Q2	Friday	1929.64		85.2016	18614165038
6/24/2023	1862.23	1935.2	1808.16	1864.31	1864.31	15710489667	2.23717E+11	-6.0218	2	119965457	June	2023	Q2	Saturday	1932.28		82.4144	15710489667
6/25/2023	1946.81	1980.01	1885	1941.77	1941.77	14118578211	2.33013E+11	3.9893	2	119997146	June	2023	Q2	Sunday	1929.73		81.704	14118578211
6/26/2023	1966.38	2055.87	1921.71	2001.14	2001.14	9640590768	2.40137E+11	2.9668	2	119961716	June	2023	Q2	Monday	1948.57		80.6349	9640590768
6/27/2023	1928.06	1943.12	1888.94	1907.05	1907.05	17356855763	2.28846E+11	-4.9342	2	120012375	June	2023	Q2	Tuesday	1958.67		67.6147	17356855763
6/28/2023	2032.14	2065.67	2018.35	2035.95	2035.95	19325907672	2.44313E+11	6.3312	2	120038053	June	2023	Q2	Wednesday	1953.24		57.6006	19325907672
6/29/2023	1966.42	2041.99	1904.88	1964.51	1964.51	17317974238	2.35741E+11	-3.6364	2	119803970	June	2023	Q2	Thursday	1955.9		57.635	17317974238
6/30/2023	1991.07	2034.37	1945.41	1995.79	1995.79	5023476578	2.39495E+11	1.5677	2	119985638	June	2023	Q2	Friday	1958.65	1898.26	59.2198	5023476578
7/1/2023	1969.62	2049.23	1948.6	1977.47	1977.47	14546020553	2.37296E+11	-0.9269	2	120185400	July	2023	Q3	Saturday	1974.81	1902.85	42.1659	14546020553
7/2/2023	2185.36	2208.6	2163.19	2180.15	2180.15	5767030722	2.61619E+11	9.297	2	120007613	July	2023	Q3	Sunday	2008.87	1915.62	85.2663	5767030722
7/3/2023	2009.07	2062.54	2020.87	2037.16	2037.16	8864108305	2.44459E+11	-7.0194	2	120071017	July	2023	Q3	Monday	2014.01	1921.26	85.8076	8864108305
7/4/2023	1934.85	1971.72	1888.65	1959.78	1959.78	5892870505	2.35174E+11	-3.9482	2	119924746	July	2023	Q3	Tuesday	2021.54	1921.71	76.6819	5892870505
7/5/2023	2146.88	2175.11	2091.46	2116.26	2116.26	14056931794	2.53951E+11	7.3939	2	120109597	July	2023	Q3	Wednesday	2033.02	1931.8	84.777	14056931794
7/6/2023	1993.68	1993.79	1926.77	1958.73	1958.73	15298848702	2.35048E+11	-8.0423	2	120109169	July	2023	Q3	Thursday	2032.19	1936.37	85.5798	15298848702
7/7/2023	2068.4	2152.23	2052.05	2078.94	2078.94	6717314571	2.49473E+11	5.7823	2	120008518	July	2023	Q3	Friday	2044.07	1939.84	85.4557	6717314571
7/8/2023	1893.65	1952.39	1877.88	1911.18	1911.18	10757583246	2.29341E+11	-8.7779	2	120190406	July	2023	Q3	Saturday	2034.6	1939.62	96.9644	10757583246
7/9/2023	1978.64	2043.81	1952.69	1967.31	1967.31	11843547634	2.36077E+11	2.853	2	119850220	July	2023	Q3	Sunday	2004.19	1944.3	74.4806	11843547634
7/10/2023	2087.16	2118.88	2046.27	2094.8	2094.8	10535795326	2.51376E+11	6.0864	2	119806779	July	2023	Q3	Monday	2012.43	1950.26	81.5804	10535795326
7/11/2023	2102.82	2219.39	2127.72	2143.51	2143.51	6815375007	2.57221E+11	2.2723	2	120108063	July	2023	Q3	Tuesday	2038.68	1960.27	90.8481	6815375007
7/12/2023	2074.47	2171.09	2033.96	2103.4	2103.4	11284216853	2.52408E+11	-1.9067	2	120122862	July	2023	Q3	Wednesday	2036.84	1968.69	89.1315	11284216853
7/13/2023	2103.6	2152.29	2058.1	2085.59	2085.59	16267670717	2.5027E+11	-0.8543	2	119848083	July	2023	Q3	Thursday	2054.96	1974.36	83.3099	16267670717
7/14/2023	2088.97	2147.53	2026.17	2075.78	2075.78	6065114968	2.49093E+11	-0.4726	2	119906233	July	2023	Q3	Friday	2054.51	1985.2	83.1667	6065114968
7/15/2023	1948.92	2049.34	1915.37	1986.49	1986.49	6202700211	2.38379E+11	-4.4946	2	119807021	July	2023	Q3	Saturday	2065.27	1992.29	64.2563	6202700211
7/16/2023	2029.16	2107.21	1994.97	2051.98	2051.98	10321569378	2.46237E+11	3.1913	2	119917323	July	2023	Q3	Sunday	2077.36	1998.22	48.8702	10321569378
7/17/2023	2055.04	2097.32	2028.25	2077.39	2077.39	19125885674	2.49286E+11	1.2231	2	120109257	July	2023	Q3	Monday	2074.88	2005.94	48.2744	19125885674
7/18/2023	2218.51	2216.89	2167.33	2203.36	2203.36	15028589701	2.64403E+11	5.7174	2	120007184	July	2023	Q3	Tuesday	2083.43	2014.06	64.895	15028589701
7/19/2023	2109.4	2230.79	2114.9	2150.72	2150.72	15180049350	2.58086E+11	-2.4478	2	119939238	July	2023	Q3	Wednesday	2090.19	2023.44	69.6152	15180049350
7/20/2023	1955.04	2039.31	1930.02	1986.5	1986.5	10428799863	2.3838E+11	-8.2666	2	119948696	July	2023	Q3	Thursday	2076.03	2028.45	80.0051	10428799863
7/21/2023	2183.56	2228.61	2071.81	2157.67	2157.67	13904911868	2.58921E+11	7.9331	2	119800541	July	2023	Q3	Friday	2087.73	2031.24	85.7435	13904911868
7/22/2023	2077.95	2151.02	2045.73	2105.02	2105.02	5151967760	2.52602E+11	-2.5012	2	119919920	July	2023	Q3	Saturday	2104.66	2036.54	73.2052	5151967760
7/23/2023	2098.38	2104.63	2034.49	2085.64	2085.64	14541440696	2.50277E+11	-0.9293	2	120058583	July	2023	Q3	Sunday	2109.47	2040.18	70.2122	14541440696
7/24/2023	2169.62	2213.15	2125.54	2192.58	2192.58	18699304214	2.63109E+11	4.8773	2	120189678	July	2023	Q3	Monday	2125.93	2051.12	74.7895	18699304214
7/25/2023	2194.13	2294.51	2182.4	2229.86	2229.86	14188602025	2.67583E+11	1.6719	2	120138824	July	2023	Q3	Tuesday	2129.71	2060.72	79.861	14188602025
7/26/2023	2202.64	2270.15	2209.69	2225.5	2225.5	18105478902	2.6706E+11	-0.1957	2	119809438	July	2023	Q3	Wednesday	2140.4	2068.2	87.7513	18105478902
7/27/2023	2105.93	2112.46	2035.86	2087.37	2087.37	15859595832	2.50485E+11	-6.6174	2	120159424	July	2023	Q3	Thursday	2154.81	2074.21	63.082	15859595832
7/28/2023	2163.52	2180.54	2051.01	2133.17	2133.17	6808376246	2.55981E+11	2.147	2	120113279	July	2023	Q3	Friday	2151.31	2077.45	63.5743	6808376246
7/29/2023	2216.6	2203.55	2163.34	2187.7	2187.7	18536799609	2.62524E+11	2.4924	2	120112150	July	2023	Q3	Saturday	2163.12	2084.89	61.177	18536799609
7/30/2023	2233.2	2299.31	2177.06	2242.42	2242.42	5996657665	2.69091E+11	2.4404	2	119983198	July	2023	Q3	Sunday	2185.51	2093.11	56.6136	5996657665
7/31/2023	2143.43	2159.81	2103.5	2129.12	2129.12	13009512088	2.55494E+11	-5.3216	2	119959202	July	2023	Q3	Monday	2176.45	2098.17	60.2573	13009512088
8/1/2023	2130.13	2226.52	2104.37	2155.57	2155.57	7132056857	2.58669E+11	1.2271	2	119921166	August	2023	Q3	Tuesday	2165.84	2097.35	55.6483	7132056857
8/2/2023	2067.54	2117.86	2067.31	2084.79	2084.79	5175599161	2.50174E+11	-3.3954	2	119826278	August	2023	Q3	Wednesday	2145.73	2098.94	55.9173	5175599161
8/3/2023	2113.34	2123.91	2037.17	2080.36	2080.36	11330513902	2.49644E+11	-0.2125	2	119891294	August	2023	Q3	Thursday	2144.73	2102.96	57.1852	11330513902
8/4/2023	2200.02	2255.86	2173.13	2243.73	2243.73	9425610615	2.69248E+11	7.2811	2	119898641	August	2023	Q3	Friday	2160.53	2107.21	67.7512	9425610615
8/5/2023	2251.84	2307.06	2250.5	2289.8	2289.8	12290007407	2.74776E+11	2.012	2	119993631	August	2023	Q3	Saturday	2175.11	2118.24	83.6912	12290007407
8/6/2023	2152.58	2218.84	2116.45	2178.03	2178.03	13657998301	2.61363E+11	-5.1321	2	120098978	August	2023	Q3	Sunday	2165.91	2121.54	78.4339	13657998301
8/7/2023	2223.54	2315.86	2192.03	2266.46	2266.46	5656086085	2.71975E+11	3.9019	2	119989524	August	2023	Q3	Monday	2185.53	2133.39	84.6289	5656086085
8/8/2023	2189.16	2275.07	2134.37	2217.41	2217.41	6845049427	2.66089E+11	-2.212	2	119823138	August	2023	Q3	Tuesday	2194.37	2141.72	84.2063	6845049427
8/9/2023	2146.19	2171.62	2110.83	2139.09	2139.09	13379635947	2.56691E+11	-3.6615	2	120183116	August	2023	Q3	Wednesday	2202.13	2143.2	74.3541	13379635947
8/10/2023	2214.76	2286.9	2179.59	2221.75	2221.75	10147510298	2.66609E+11	3.7204	2	120177090	August	2023	Q3	Thursday	2222.32	2145.81	51.4353	10147510298
8/11/2023	2354.34	2399.3	2293.98	2317.93	2317.93	15937602313	2.78152E+11	4.1497	2	120114076	August	2023	Q3	Friday	2232.92	2152.96	62.9408	15937602313
8/12/2023	2221.86	2264.86	2106.82	2194	2194	14784374729	2.63281E+11	-5.6485	2	120196531	August	2023	Q3	Saturday	2219.24	2156.57	58.7912	14784374729
8/13/2023	2309.25	2338.79	2236.93	2323.95	2323.95	17684065445	2.78874E+11	5.5916	2	120017793	August	2023	Q3	Sunday	2240.08	2164.85	67.036	17684065445
8/14/2023	1971.88	2034.48	1943.45	1991.04	1991.04	15387392400	2.38924E+11	-16.7206	2	120185107	August	2023	Q3	Monday	2200.74	2165	113.6176	15387392400
8/15/2023	2257.23	2287.81	2189.95	2268.14	2268.14	11448966161	2.72177E+11	12.2172	2	119830242	August	2023	Q3	Tuesday	2207.99	2172.2	116.4411	11448966161
8/16/2023	2219.05	2240.85	2159.69	2211.06	2211.06	15094499336	2.65327E+11	-2.5816	2	119946272	August	2023	Q3	Wednesday	2218.27	2176.66	112.4529	15094499336
8/17/2023	2161.58	2268.08	2123.3	2181.83	2181.83	9130717614	2.61819E+11	-1.3399	2	119890153	August	2023	Q3	Thursday	2212.56	2175.94	113.2563	9130717614
8/18/2023	2225.68	2236.8	2196.7	2214.68	2214.68	9594702482	2.65762E+11	1.4835	2	119878333	August	2023	Q3	Friday	2197.81	2178.07	103.5547	9594702482
8/19/2023	2042.45	2095.92	1985.44	2049.88	2049.88	16834777399	2.45985E+11	-8.0398	2	119856321	August	2023	Q3	Saturday	2177.23	2180.18	117.7881	16834777399
8/20/2023	2197.36	2251.21	2172.03	2192.8	2192.8	11696292746	2.63136E+11	6.5179	2	120048965	August	2023	Q3	Sunday	2158.49	2181.36	99.5838	11696292746
8/21/2023	2234.67	2306.68	2164.41	2240.39	2240.39	16975705108	2.68847E+11	2.1242	2	120112529	August	2023	Q3	Monday	2194.11	2185.87	69.866	16975705108
8/22/2023	2312.29	2388.79	2255.99	2331.46	2331.46	17336335605	2.79775E+11	3.9061	2	120031319	August	2023	Q3	Tuesday	2203.16	2194.06	83.7647	17336335605
8/23/2023	2212.12	2184.75	2108.36	2173.14	2173.14	17863435065	2.60776E+11	-7.2855	2	119858785	August	2023	Q3	Wednesday	2197.74	2193.41	84.3922	17863435065
8/24/2023	2173.94	2186.59	2137.78	2151.26	2151.26	18749528538	2.58151E+11	-1.0171	2	120124450	August	2023	Q3	Thursday	2193.37	2190.79	86.1259	18749528538
8/25/2023	2145.76	2227.44	2143.12	2177.1	2177.1	11464778308	2.61252E+11	1.1872	2	120054382	August	2023	Q3	Friday	2188	2189.18	85.7468	11464778308
8/26/2023	2325.53	2310.26	2259.19	2291.76	2291.76	9783002275	2.75011E+11	5.0029	2	119955266	August	2023	Q3	Saturday	2222.56	2195.99	67.6314	9783002275
8/27/2023	2244.96	2284.88	2206.54	2246.09	2246.09	13732981199	2.6953E+11	-2.0334	2	120069652	August	2023	Q3	Sunday	2230.17	2199.76	66.7165	13732981199
8/28/2023	2213.03	2192.07	2161.07	2178.65	2178.65	10567586352	2.61438E+11	-3.0954	2	119903962	August	2023	Q3	Monday	2221.35	2199.46	69.1761	10567586352
8/29/2023	2290.47	2280.86	2177.78	2263.32	2263.32	14016112502	2.71598E+11	3.7411	2	119938077	August	2023	Q3	Tuesday	2211.62	2200.15	54.2927	14016112502
8/30/2023	2224.57	2273.4	2176.84	2231.25	2231.25	15583787940	2.6775E+11	-1.4375	2	120166994	August	2023	Q3	Wednesday	2219.92	2203.56	51.815	15583787940
8/31/2023	2258.21	2324.39	2266.06	2302.19	2302.19	15326075277	2.76263E+11	3.0815	2	119916202	August	2023	Q3	Thursday	2241.48	2208.44	49.8482	15326075277
9/1/2023	2149.67	2223.7	2128.75	2169.75	2169.75	10618293305	2.6037E+11	-6.104	2	119987995	September	2023	Q3	Friday	2240.43	2211.28	51.481	10618293305
9/2/2023	2204.58	2265.03	2155.46	2200.92	2200.92	7502903025	2.6411E+11	1.4162	2	120156056	September	2023	Q3	Saturday	2227.45	2215.3	47.6955	7502903025
9/3/2023	2208.72	2269.53	2139.82	2196.99	2196.99	11457940077	2.63638E+11	-0.1789	2	120083089	September	2023	Q3	Sunday	2220.44	2213.74	48.1065	11457940077
9/4/2023	2092.05	2137.87	2063.82	2112.51	2112.51	7138912161	2.53501E+11	-3.9989	2	119824881	September	2023	Q3	Monday	2210.99	2207.83	62.1326	7138912161
9/5/2023	2222.01	2279.02	2170.71	2254.53	2254.53	18351455528	2.70544E+11	6.2994	2	119858921	September	2023	Q3	Tuesday	2209.73	2210.38	60.9768	18351455528
9/6/2023	2283.18	2272.51	2202.54	2253	2253	10188161911	2.7036E+11	-0.0681	2	119803137	September	2023	Q3	Wednesday	2212.84	2209.93	62.7833	10188161911
